Wall time,Step,Value
1746762372.756675,1423,4.395355701446533
1746762631.171906,2847,4.295118808746338
1746762963.4835699,4271,4.2126665115356445
1746763267.703959,5695,4.141313076019287
1746763574.358176,7119,4.075079917907715
1746764414.367664,8543,4.0243988037109375
1746764661.0262148,9967,3.9802377223968506
1746764909.218108,11391,3.948702335357666
1746765145.137656,12815,3.9224157333374023
1746765401.136322,14239,3.8934028148651123
1746765727.037499,15663,3.868182897567749
1746766060.760711,17087,3.840752363204956
1746766379.3585532,18511,3.8094308376312256
1746766700.467495,19935,3.7842164039611816
1746767025.377492,21359,3.7614243030548096
1746767374.4676192,22783,3.7424392700195312
1746767727.2961018,24207,3.7244832515716553
1746768084.197908,25631,3.7068748474121094
1746768445.446055,27055,3.6935062408447266
1746768782.25205,28479,3.680281639099121
1746769092.349389,29903,3.6653707027435303
1746769368.687403,31327,3.654062271118164
1746769646.814158,32751,3.6413352489471436
1746769927.352521,34175,3.6318085193634033
1746770210.2536662,35599,3.6206014156341553
1746770486.686601,37023,3.6112008094787598
1746770765.500422,38447,3.600865364074707
1746771042.5687501,39871,3.5927040576934814
1746771321.413089,41295,3.5821666717529297
1746771599.395364,42719,3.5760374069213867
1746771878.56608,44143,3.5675864219665527
1746772158.075797,45567,3.5586838722229004
1746772440.666723,46991,3.5528876781463623
1746772719.3539321,48415,3.54718017578125
1746772997.944535,49839,3.541865348815918
1746773279.4733,51263,3.5358738899230957
1746773557.63682,52687,3.5311248302459717
1746773836.254161,54111,3.5268592834472656
1746774114.890503,55535,3.5192503929138184
1746774403.368413,56959,3.5149481296539307
1746774679.997956,58383,3.5098142623901367
1746774957.077182,59807,3.5069174766540527
1746775232.6157298,61231,3.5020694732666016
1746775507.691209,62655,3.4965858459472656
1746775782.952406,64079,3.4945297241210938
1746776066.1250439,65503,3.4916763305664062
1746776334.855774,66927,3.4859871864318848
1746776605.362688,68351,3.4821791648864746
1746776875.8019998,69775,3.480907678604126
1746777145.915297,71199,3.4763824939727783
1746777418.677999,72623,3.473020315170288
1746777689.837951,74047,3.4698846340179443
1746777968.599266,75471,3.4693336486816406
1746778255.121536,76895,3.4656624794006348
1746778547.187205,78319,3.4636714458465576
1746778831.692889,79743,3.4604148864746094
1746779129.340352,81167,3.4593026638031006
1746779428.9866,82591,3.4572298526763916
1746779723.879457,84015,3.454784631729126
1746780010.945181,85439,3.4545748233795166
1746780301.169305,86863,3.4515981674194336
1746780588.379099,88287,3.4501545429229736
1746780876.8991418,89711,3.4470694065093994
1746781166.6012301,91135,3.4473116397857666
1746781462.029474,92559,3.4457364082336426
1746781763.629475,93983,3.443023920059204
1746782061.1845,95407,3.443300724029541
1746782366.2828622,96831,3.440251111984253
1746782652.335614,98255,3.4396488666534424
1746782932.6832461,99679,3.4363324642181396
1746783218.99777,101103,3.4362010955810547
1746783499.403467,102527,3.4335896968841553
1746783778.2385762,103951,3.432788610458374
1746784055.742194,105375,3.4313619136810303
1746784331.26129,106799,3.4308278560638428
1746784608.646934,108223,3.4276857376098633
1746784887.371566,109647,3.4267098903656006
1746785167.4201322,111071,3.4239773750305176
1746785444.8726468,112495,3.4229965209960938
1746785720.948431,113919,3.4221456050872803
1746785999.9883661,115343,3.4191606044769287
1746786274.566787,116767,3.417191505432129
1746786547.507704,118191,3.4142367839813232
1746786822.343148,119615,3.4126007556915283
1746787098.56574,121039,3.412353754043579
1746787372.712876,122463,3.4064524173736572
1746787649.4101691,123887,3.405257225036621
1746787924.7113888,125311,3.401864767074585
1746788199.805664,126735,3.399601936340332
1746788471.185502,128159,3.3977859020233154
1746788751.218116,129583,3.3948795795440674
1746789024.97118,131007,3.390819787979126
1746789315.220766,132431,3.3894362449645996
1746789614.775712,133855,3.386080026626587
1746789912.499373,135279,3.383540153503418
1746790203.4249358,136703,3.3813931941986084
1746790494.808862,138127,3.378324031829834
1746790789.38446,139551,3.3752684593200684
1746791080.302165,140975,3.373281717300415
1746791369.661751,142399,3.3714301586151123
1746791654.979042,143823,3.3700449466705322
1746791948.330749,145247,3.366032600402832
1746792238.7932212,146671,3.3622195720672607
1746792526.369749,148095,3.3593828678131104
1746792807.488389,149519,3.3572442531585693
1746793090.162165,150943,3.3540451526641846
1746793382.165427,152367,3.354928731918335
1746793662.080683,153791,3.3506228923797607
1746793943.542968,155215,3.34798002243042
1746794223.0152168,156639,3.348900556564331
1746794499.877577,158063,3.3472671508789062
1746794775.082987,159487,3.3428587913513184
1746795052.4596422,160911,3.3413333892822266
1746795332.647939,162335,3.338223457336426
1746795613.202098,163759,3.3360042572021484
1746795892.0647092,165183,3.3361587524414062
1746796166.989554,166607,3.337106704711914
1746796447.6329238,168031,3.333108901977539
1746796725.71283,169455,3.3310766220092773
1746797005.823764,170879,3.3297932147979736
1746797289.324281,172303,3.32989501953125
1746797566.423855,173727,3.3279037475585938
1746797851.83633,175151,3.3242251873016357
1746798131.871381,176575,3.325223684310913
1746798407.788497,177999,3.324432373046875
1746798676.741407,179423,3.322697639465332
1746798951.5521102,180847,3.3206512928009033
1746799219.4603221,182271,3.319969654083252
1746799493.27509,183695,3.3176331520080566
1746799766.249078,185119,3.3174099922180176
1746800040.607805,186543,3.317955493927002
1746800315.6667259,187967,3.315459966659546
1746800590.957462,189391,3.3159046173095703
1746800873.3670871,190815,3.3144116401672363
1746801147.505933,192239,3.3128833770751953
1746801427.631912,193663,3.312612533569336
1746801707.240758,195087,3.3128511905670166
