date,gift_ideas,chained-volume-percentage-change-3-months-on-same-period-a-year-earlier,chained-volume-percentage-change-on-previous-month,chained-volume-percentage-change-on-same-month-a-year-earlier,current-prices-percentage-change-on-previous-month,current-prices-percentage-change-on-same-month-a-year-earlier,is_black_friday,is_cyber_monday,cpi,cci,interest_rate,unemployment_rate,is_holiday,is_Friday,is_Monday,is_Saturday,is_Sunday,is_Thursday,is_Tuesday,is_Wednesday
2010-12-25,51,4.5,4.4,6.0,6.6,12.1,False,False,92.6,100.76,0.5208,7.9,1.0,False,False,True,False,False,False,False
2010-12-26,10,4.5,4.4,6.0,6.6,12.1,False,False,92.6,100.76,0.5208,7.9,1.0,False,False,False,True,False,False,False
2010-12-27,10,4.5,4.4,6.0,6.6,12.1,False,False,92.6,100.76,0.5208,7.9,1.0,False,True,False,False,False,False,False
2010-12-28,10,4.5,4.4,6.0,6.6,12.1,False,False,92.6,100.76,0.5208,7.9,1.0,False,False,False,False,False,True,False
2010-12-29,10,4.5,4.4,6.0,6.6,12.1,False,False,92.6,100.76,0.5129,7.9,0.0,False,False,False,False,False,False,True
2010-12-30,10,4.5,4.4,6.0,6.6,12.1,False,False,92.6,100.76,0.5131,7.9,0.0,False,False,False,False,True,False,False
2010-12-31,10,4.5,4.4,6.0,6.6,12.1,False,False,92.6,100.76,0.5564,7.9,0.0,True,False,False,False,False,False,False
2011-01-01,10,6.7,0.1,14.3,0.3,19.2,False,False,91.3,100.76,0.5564,7.8,0.0,False,False,True,False,False,False,False
2011-01-02,15,6.7,0.1,14.3,0.3,19.2,False,False,91.3,100.76,0.5564,7.8,0.0,False,False,False,True,False,False,False
2011-01-03,15,6.7,0.1,14.3,0.3,19.2,False,False,91.3,100.76,0.5564,7.8,1.0,False,True,False,False,False,False,False
2011-01-04,15,6.7,0.1,14.3,0.3,19.2,False,False,91.3,100.76,0.511,7.8,1.0,False,False,False,False,False,True,False
2011-01-05,15,6.7,0.1,14.3,0.3,19.2,False,False,91.3,100.76,0.5071,7.8,0.0,False,False,False,False,False,False,True
2011-01-06,15,6.7,0.1,14.3,0.3,19.2,False,False,91.3,100.76,0.5052,7.8,0.0,False,False,False,False,True,False,False
2011-01-07,15,6.7,0.1,14.3,0.3,19.2,False,False,91.3,100.76,0.5069,7.8,0.0,True,False,False,False,False,False,False
2011-01-08,15,6.7,0.1,14.3,0.3,19.2,False,False,91.3,100.76,0.5069,7.8,0.0,False,False,True,False,False,False,False
2011-01-09,17,6.7,0.1,14.3,0.3,19.2,False,False,91.3,100.76,0.5069,7.8,0.0,False,False,False,True,False,False,False
2011-01-10,17,6.7,0.1,14.3,0.3,19.2,False,False,91.3,100.76,0.5081,7.8,0.0,False,True,False,False,False,False,False
2011-01-11,17,6.7,0.1,14.3,0.3,19.2,False,False,91.3,100.76,0.5029,7.8,0.0,False,False,False,False,False,True,False
2011-01-12,17,6.7,0.1,14.3,0.3,19.2,False,False,91.3,100.76,0.5034,7.8,0.0,False,False,False,False,False,False,True
2011-01-13,17,6.7,0.1,14.3,0.3,19.2,False,False,91.3,100.76,0.5038,7.8,0.0,False,False,False,False,True,False,False
2011-01-14,17,6.7,0.1,14.3,0.3,19.2,False,False,91.3,100.76,0.5041,7.8,0.0,True,False,False,False,False,False,False
2011-01-15,17,6.7,0.1,14.3,0.3,19.2,False,False,91.3,100.76,0.5041,7.8,0.0,False,False,True,False,False,False,False
2011-01-16,19,6.7,0.1,14.3,0.3,19.2,False,False,91.3,100.76,0.5041,7.8,0.0,False,False,False,True,False,False,False
2011-01-17,19,6.7,0.1,14.3,0.3,19.2,False,False,91.3,100.76,0.5036,7.8,0.0,False,True,False,False,False,False,False
2011-01-18,19,6.7,0.1,14.3,0.3,19.2,False,False,91.3,100.76,0.5065,7.8,0.0,False,False,False,False,False,True,False
2011-01-19,19,6.7,0.1,14.3,0.3,19.2,False,False,91.3,100.76,0.5068,7.8,0.0,False,False,False,False,False,False,True
2011-01-20,19,6.7,0.1,14.3,0.3,19.2,False,False,91.3,100.76,0.5023,7.8,0.0,False,False,False,False,True,False,False
2011-01-21,19,6.7,0.1,14.3,0.3,19.2,False,False,91.3,100.76,0.5062,7.8,0.0,True,False,False,False,False,False,False
2011-01-22,19,6.7,0.1,14.3,0.3,19.2,False,False,91.3,100.76,0.5062,7.8,0.0,False,False,True,False,False,False,False
2011-01-23,22,6.7,0.1,14.3,0.3,19.2,False,False,91.3,100.76,0.5062,7.8,0.0,False,False,False,True,False,False,False
2011-01-24,22,6.7,0.1,14.3,0.3,19.2,False,False,91.3,100.76,0.5059,7.8,0.0,False,True,False,False,False,False,False
2011-01-25,22,6.7,0.1,14.3,0.3,19.2,False,False,91.3,100.76,0.5036,7.8,0.0,False,False,False,False,False,True,False
2011-01-26,22,6.7,0.1,14.3,0.3,19.2,False,False,91.3,100.76,0.505,7.8,0.0,False,False,False,False,False,False,True
2011-01-27,22,6.7,0.1,14.3,0.3,19.2,False,False,91.3,100.76,0.5071,7.8,0.0,False,False,False,False,True,False,False
2011-01-28,22,6.7,0.1,14.3,0.3,19.2,False,False,91.3,100.76,0.5079,7.8,0.0,True,False,False,False,False,False,False
2011-01-29,22,6.7,0.1,14.3,0.3,19.2,False,False,91.3,100.76,0.5079,7.8,0.0,False,False,True,False,False,False,False
2011-01-30,27,6.7,0.1,14.3,0.3,19.2,False,False,91.3,100.76,0.5079,7.8,0.0,False,False,False,True,False,False,False
2011-01-31,27,6.7,0.1,14.3,0.3,19.2,False,False,91.3,100.76,0.5108,7.8,0.0,False,True,False,False,False,False,False
2011-02-01,27,9.8,0.5,10.4,0.8,16.6,False,False,92.0,100.74,0.5017,7.8,0.0,False,False,False,False,False,True,False
2011-02-02,27,9.8,0.5,10.4,0.8,16.6,False,False,92.0,100.74,0.5024,7.8,0.0,False,False,False,False,False,False,True
2011-02-03,27,9.8,0.5,10.4,0.8,16.6,False,False,92.0,100.74,0.5039,7.8,0.0,False,False,False,False,True,False,False
2011-02-04,27,9.8,0.5,10.4,0.8,16.6,False,False,92.0,100.74,0.5094,7.8,0.0,True,False,False,False,False,False,False
2011-02-05,27,9.8,0.5,10.4,0.8,16.6,False,False,92.0,100.74,0.5094,7.8,0.0,False,False,True,False,False,False,False
2011-02-06,30,9.8,0.5,10.4,0.8,16.6,False,False,92.0,100.74,0.5094,7.8,0.0,False,False,False,True,False,False,False
2011-02-07,30,9.8,0.5,10.4,0.8,16.6,False,False,92.0,100.74,0.4999,7.8,0.0,False,True,False,False,False,False,False
2011-02-08,30,9.8,0.5,10.4,0.8,16.6,False,False,92.0,100.74,0.5048,7.8,0.0,False,False,False,False,False,True,False
2011-02-09,30,9.8,0.5,10.4,0.8,16.6,False,False,92.0,100.74,0.5047,7.8,0.0,False,False,False,False,False,False,True
2011-02-10,30,9.8,0.5,10.4,0.8,16.6,False,False,92.0,100.74,0.5083,7.8,0.0,False,False,False,False,True,False,False
2011-02-11,30,9.8,0.5,10.4,0.8,16.6,False,False,92.0,100.74,0.5157,7.8,0.0,True,False,False,False,False,False,False
2011-02-12,30,9.8,0.5,10.4,0.8,16.6,False,False,92.0,100.74,0.5157,7.8,0.0,False,False,True,False,False,False,False
2011-02-13,17,9.8,0.5,10.4,0.8,16.6,False,False,92.0,100.74,0.5157,7.8,0.0,False,False,False,True,False,False,False
2011-02-14,17,9.8,0.5,10.4,0.8,16.6,False,False,92.0,100.74,0.5118,7.8,0.0,False,True,False,False,False,False,False
2011-02-15,17,9.8,0.5,10.4,0.8,16.6,False,False,92.0,100.74,0.5152,7.8,0.0,False,False,False,False,False,True,False
2011-02-16,17,9.8,0.5,10.4,0.8,16.6,False,False,92.0,100.74,0.5093,7.8,0.0,False,False,False,False,False,False,True
2011-02-17,17,9.8,0.5,10.4,0.8,16.6,False,False,92.0,100.74,0.5091,7.8,0.0,False,False,False,False,True,False,False
2011-02-18,17,9.8,0.5,10.4,0.8,16.6,False,False,92.0,100.74,0.5107,7.8,0.0,True,False,False,False,False,False,False
2011-02-19,17,9.8,0.5,10.4,0.8,16.6,False,False,92.0,100.74,0.5107,7.8,0.0,False,False,True,False,False,False,False
2011-02-20,16,9.8,0.5,10.4,0.8,16.6,False,False,92.0,100.74,0.5107,7.8,0.0,False,False,False,True,False,False,False
2011-02-21,16,9.8,0.5,10.4,0.8,16.6,False,False,92.0,100.74,0.5102,7.8,0.0,False,True,False,False,False,False,False
2011-02-22,16,9.8,0.5,10.4,0.8,16.6,False,False,92.0,100.74,0.51,7.8,0.0,False,False,False,False,False,True,False
2011-02-23,16,9.8,0.5,10.4,0.8,16.6,False,False,92.0,100.74,0.5078,7.8,0.0,False,False,False,False,False,False,True
2011-02-24,16,9.8,0.5,10.4,0.8,16.6,False,False,92.0,100.74,0.5087,7.8,0.0,False,False,False,False,True,False,False
2011-02-25,16,9.8,0.5,10.4,0.8,16.6,False,False,92.0,100.74,0.5102,7.8,0.0,True,False,False,False,False,False,False
2011-02-26,16,9.8,0.5,10.4,0.8,16.6,False,False,92.0,100.74,0.5102,7.8,0.0,False,False,True,False,False,False,False
2011-02-27,19,9.8,0.5,10.4,0.8,16.6,False,False,92.0,100.74,0.5102,7.8,0.0,False,False,False,True,False,False,False
2011-02-28,19,9.8,0.5,10.4,0.8,16.6,False,False,92.0,100.74,0.5136,7.8,0.0,False,True,False,False,False,False,False
2011-03-01,19,9.9,-1.9,6.2,-1.3,13.1,False,False,92.3,100.66,0.5105,7.7,0.0,False,False,False,False,False,True,False
2011-03-02,19,9.9,-1.9,6.2,-1.3,13.1,False,False,92.3,100.66,0.5086,7.7,0.0,False,False,False,False,False,False,True
2011-03-03,19,9.9,-1.9,6.2,-1.3,13.1,False,False,92.3,100.66,0.5122,7.7,0.0,False,False,False,False,True,False,False
2011-03-04,19,9.9,-1.9,6.2,-1.3,13.1,False,False,92.3,100.66,0.5155,7.7,0.0,True,False,False,False,False,False,False
2011-03-05,19,9.9,-1.9,6.2,-1.3,13.1,False,False,92.3,100.66,0.5155,7.7,0.0,False,False,True,False,False,False,False
2011-03-06,19,9.9,-1.9,6.2,-1.3,13.1,False,False,92.3,100.66,0.5155,7.7,0.0,False,False,False,True,False,False,False
2011-03-07,19,9.9,-1.9,6.2,-1.3,13.1,False,False,92.3,100.66,0.5176,7.7,0.0,False,True,False,False,False,False,False
2011-03-08,19,9.9,-1.9,6.2,-1.3,13.1,False,False,92.3,100.66,0.5138,7.7,0.0,False,False,False,False,False,True,False
2011-03-09,19,9.9,-1.9,6.2,-1.3,13.1,False,False,92.3,100.66,0.5107,7.7,0.0,False,False,False,False,False,False,True
2011-03-10,19,9.9,-1.9,6.2,-1.3,13.1,False,False,92.3,100.66,0.5124,7.7,0.0,False,False,False,False,True,False,False
2011-03-11,19,9.9,-1.9,6.2,-1.3,13.1,False,False,92.3,100.66,0.5142,7.7,0.0,True,False,False,False,False,False,False
2011-03-12,19,9.9,-1.9,6.2,-1.3,13.1,False,False,92.3,100.66,0.5142,7.7,0.0,False,False,True,False,False,False,False
2011-03-13,19,9.9,-1.9,6.2,-1.3,13.1,False,False,92.3,100.66,0.5142,7.7,0.0,False,False,False,True,False,False,False
2011-03-14,19,9.9,-1.9,6.2,-1.3,13.1,False,False,92.3,100.66,0.5154,7.7,0.0,False,True,False,False,False,False,False
2011-03-15,19,9.9,-1.9,6.2,-1.3,13.1,False,False,92.3,100.66,0.5129,7.7,0.0,False,False,False,False,False,True,False
2011-03-16,19,9.9,-1.9,6.2,-1.3,13.1,False,False,92.3,100.66,0.5133,7.7,0.0,False,False,False,False,False,False,True
2011-03-17,19,9.9,-1.9,6.2,-1.3,13.1,False,False,92.3,100.66,0.5156,7.7,1.0,False,False,False,False,True,False,False
2011-03-18,19,9.9,-1.9,6.2,-1.3,13.1,False,False,92.3,100.66,0.5183,7.7,0.0,True,False,False,False,False,False,False
2011-03-19,19,9.9,-1.9,6.2,-1.3,13.1,False,False,92.3,100.66,0.5183,7.7,0.0,False,False,True,False,False,False,False
2011-03-20,22,9.9,-1.9,6.2,-1.3,13.1,False,False,92.3,100.66,0.5183,7.7,0.0,False,False,False,True,False,False,False
2011-03-21,22,9.9,-1.9,6.2,-1.3,13.1,False,False,92.3,100.66,0.5166,7.7,0.0,False,True,False,False,False,False,False
2011-03-22,22,9.9,-1.9,6.2,-1.3,13.1,False,False,92.3,100.66,0.517,7.7,0.0,False,False,False,False,False,True,False
2011-03-23,22,9.9,-1.9,6.2,-1.3,13.1,False,False,92.3,100.66,0.5078,7.7,0.0,False,False,False,False,False,False,True
2011-03-24,22,9.9,-1.9,6.2,-1.3,13.1,False,False,92.3,100.66,0.5125,7.7,0.0,False,False,False,False,True,False,False
2011-03-25,22,9.9,-1.9,6.2,-1.3,13.1,False,False,92.3,100.66,0.5188,7.7,0.0,True,False,False,False,False,False,False
2011-03-26,22,9.9,-1.9,6.2,-1.3,13.1,False,False,92.3,100.66,0.5188,7.7,0.0,False,False,True,False,False,False,False
2011-03-27,32,9.9,-1.9,6.2,-1.3,13.1,False,False,92.3,100.66,0.5188,7.7,0.0,False,False,False,True,False,False,False
2011-03-28,32,9.9,-1.9,6.2,-1.3,13.1,False,False,92.3,100.66,0.5175,7.7,0.0,False,True,False,False,False,False,False
2011-03-29,32,9.9,-1.9,6.2,-1.3,13.1,False,False,92.3,100.66,0.5139,7.7,0.0,False,False,False,False,False,True,False
2011-03-30,32,9.9,-1.9,6.2,-1.3,13.1,False,False,92.3,100.66,0.5202,7.7,0.0,False,False,False,False,False,False,True
2011-03-31,32,9.9,-1.9,6.2,-1.3,13.1,False,False,92.3,100.66,0.5396,7.7,0.0,False,False,False,False,True,False,False
2011-04-01,32,7.4,0.2,6.0,0.1,10.4,False,False,93.1,100.51,0.5283,7.8,0.0,True,False,False,False,False,False,False
2011-04-02,32,7.4,0.2,6.0,0.1,10.4,False,False,93.1,100.51,0.5283,7.8,0.0,False,False,True,False,False,False,False
2011-04-03,18,7.4,0.2,6.0,0.1,10.4,False,False,93.1,100.51,0.5283,7.8,0.0,False,False,False,True,False,False,False
2011-04-04,18,7.4,0.2,6.0,0.1,10.4,False,False,93.1,100.51,0.5153,7.8,0.0,False,True,False,False,False,False,False
2011-04-05,18,7.4,0.2,6.0,0.1,10.4,False,False,93.1,100.51,0.5166,7.8,0.0,False,False,False,False,False,True,False
2011-04-06,18,7.4,0.2,6.0,0.1,10.4,False,False,93.1,100.51,0.5127,7.8,0.0,False,False,False,False,False,False,True
2011-04-07,18,7.4,0.2,6.0,0.1,10.4,False,False,93.1,100.51,0.5123,7.8,0.0,False,False,False,False,True,False,False
2011-04-08,18,7.4,0.2,6.0,0.1,10.4,False,False,93.1,100.51,0.5258,7.8,0.0,True,False,False,False,False,False,False
2011-04-09,18,7.4,0.2,6.0,0.1,10.4,False,False,93.1,100.51,0.5258,7.8,0.0,False,False,True,False,False,False,False
2011-04-10,18,7.4,0.2,6.0,0.1,10.4,False,False,93.1,100.51,0.5258,7.8,0.0,False,False,False,True,False,False,False
2011-04-11,18,7.4,0.2,6.0,0.1,10.4,False,False,93.1,100.51,0.5196,7.8,0.0,False,True,False,False,False,False,False
2011-04-12,18,7.4,0.2,6.0,0.1,10.4,False,False,93.1,100.51,0.5155,7.8,0.0,False,False,False,False,False,True,False
2011-04-13,18,7.4,0.2,6.0,0.1,10.4,False,False,93.1,100.51,0.514,7.8,0.0,False,False,False,False,False,False,True
2011-04-14,18,7.4,0.2,6.0,0.1,10.4,False,False,93.1,100.51,0.5191,7.8,0.0,False,False,False,False,True,False,False
2011-04-15,18,7.4,0.2,6.0,0.1,10.4,False,False,93.1,100.51,0.5155,7.8,0.0,True,False,False,False,False,False,False
2011-04-16,18,7.4,0.2,6.0,0.1,10.4,False,False,93.1,100.51,0.5155,7.8,0.0,False,False,True,False,False,False,False
2011-04-17,16,7.4,0.2,6.0,0.1,10.4,False,False,93.1,100.51,0.5155,7.8,0.0,False,False,False,True,False,False,False
2011-04-18,16,7.4,0.2,6.0,0.1,10.4,False,False,93.1,100.51,0.5239,7.8,0.0,False,True,False,False,False,False,False
2011-04-19,16,7.4,0.2,6.0,0.1,10.4,False,False,93.1,100.51,0.5242,7.8,0.0,False,False,False,False,False,True,False
2011-04-20,16,7.4,0.2,6.0,0.1,10.4,False,False,93.1,100.51,0.5233,7.8,0.0,False,False,False,False,False,False,True
2011-04-21,16,7.4,0.2,6.0,0.1,10.4,False,False,93.1,100.51,0.5363,7.8,0.0,False,False,False,False,True,False,False
2011-04-22,16,7.4,0.2,6.0,0.1,10.4,False,False,93.1,100.51,0.5363,7.8,1.0,True,False,False,False,False,False,False
2011-04-23,16,7.4,0.2,6.0,0.1,10.4,False,False,93.1,100.51,0.5363,7.8,0.0,False,False,True,False,False,False,False
2011-04-24,17,7.4,0.2,6.0,0.1,10.4,False,False,93.1,100.51,0.5363,7.8,0.0,False,False,False,True,False,False,False
2011-04-25,17,7.4,0.2,6.0,0.1,10.4,False,False,93.1,100.51,0.5363,7.8,1.0,False,True,False,False,False,False,False
2011-04-26,17,7.4,0.2,6.0,0.1,10.4,False,False,93.1,100.51,0.536,7.8,0.0,False,False,False,False,False,True,False
2011-04-27,17,7.4,0.2,6.0,0.1,10.4,False,False,93.1,100.51,0.5365,7.8,0.0,False,False,False,False,False,False,True
2011-04-28,17,7.4,0.2,6.0,0.1,10.4,False,False,93.1,100.51,0.5572,7.8,0.0,False,False,False,False,True,False,False
2011-04-29,17,7.4,0.2,6.0,0.1,10.4,False,False,93.1,100.51,0.5572,7.8,1.0,True,False,False,False,False,False,False
2011-04-30,17,7.4,0.2,6.0,0.1,10.4,False,False,93.1,100.51,0.5572,7.8,0.0,False,False,True,False,False,False,False
2011-05-01,18,7.4,2.9,10.3,3.3,16.0,False,False,93.3,100.29,0.5572,7.9,0.0,False,False,False,True,False,False,False
2011-05-02,18,7.4,2.9,10.3,3.3,16.0,False,False,93.3,100.29,0.5572,7.9,1.0,False,True,False,False,False,False,False
2011-05-03,18,7.4,2.9,10.3,3.3,16.0,False,False,93.3,100.29,0.5402,7.9,0.0,False,False,False,False,False,True,False
2011-05-04,18,7.4,2.9,10.3,3.3,16.0,False,False,93.3,100.29,0.5365,7.9,0.0,False,False,False,False,False,False,True
2011-05-05,18,7.4,2.9,10.3,3.3,16.0,False,False,93.3,100.29,0.534,7.9,0.0,False,False,False,False,True,False,False
2011-05-06,18,7.4,2.9,10.3,3.3,16.0,False,False,93.3,100.29,0.5256,7.9,0.0,True,False,False,False,False,False,False
2011-05-07,18,7.4,2.9,10.3,3.3,16.0,False,False,93.3,100.29,0.5256,7.9,0.0,False,False,True,False,False,False,False
2011-05-08,20,7.4,2.9,10.3,3.3,16.0,False,False,93.3,100.29,0.5256,7.9,0.0,False,False,False,True,False,False,False
2011-05-09,20,7.4,2.9,10.3,3.3,16.0,False,False,93.3,100.29,0.5263,7.9,0.0,False,True,False,False,False,False,False
2011-05-10,20,7.4,2.9,10.3,3.3,16.0,False,False,93.3,100.29,0.52,7.9,0.0,False,False,False,False,False,True,False
2011-05-11,20,7.4,2.9,10.3,3.3,16.0,False,False,93.3,100.29,0.5156,7.9,0.0,False,False,False,False,False,False,True
2011-05-12,20,7.4,2.9,10.3,3.3,16.0,False,False,93.3,100.29,0.5196,7.9,0.0,False,False,False,False,True,False,False
2011-05-13,20,7.4,2.9,10.3,3.3,16.0,False,False,93.3,100.29,0.5136,7.9,0.0,True,False,False,False,False,False,False
2011-05-14,20,7.4,2.9,10.3,3.3,16.0,False,False,93.3,100.29,0.5136,7.9,0.0,False,False,True,False,False,False,False
2011-05-15,20,7.4,2.9,10.3,3.3,16.0,False,False,93.3,100.29,0.5136,7.9,0.0,False,False,False,True,False,False,False
2011-05-16,20,7.4,2.9,10.3,3.3,16.0,False,False,93.3,100.29,0.5179,7.9,0.0,False,True,False,False,False,False,False
2011-05-17,20,7.4,2.9,10.3,3.3,16.0,False,False,93.3,100.29,0.5147,7.9,0.0,False,False,False,False,False,True,False
2011-05-18,20,7.4,2.9,10.3,3.3,16.0,False,False,93.3,100.29,0.5144,7.9,0.0,False,False,False,False,False,False,True
2011-05-19,20,7.4,2.9,10.3,3.3,16.0,False,False,93.3,100.29,0.5129,7.9,0.0,False,False,False,False,True,False,False
2011-05-20,20,7.4,2.9,10.3,3.3,16.0,False,False,93.3,100.29,0.5174,7.9,0.0,True,False,False,False,False,False,False
2011-05-21,20,7.4,2.9,10.3,3.3,16.0,False,False,93.3,100.29,0.5174,7.9,0.0,False,False,True,False,False,False,False
2011-05-22,20,7.4,2.9,10.3,3.3,16.0,False,False,93.3,100.29,0.5174,7.9,0.0,False,False,False,True,False,False,False
2011-05-23,20,7.4,2.9,10.3,3.3,16.0,False,False,93.3,100.29,0.5162,7.9,0.0,False,True,False,False,False,False,False
2011-05-24,20,7.4,2.9,10.3,3.3,16.0,False,False,93.3,100.29,0.5185,7.9,0.0,False,False,False,False,False,True,False
2011-05-25,20,7.4,2.9,10.3,3.3,16.0,False,False,93.3,100.29,0.5129,7.9,0.0,False,False,False,False,False,False,True
2011-05-26,20,7.4,2.9,10.3,3.3,16.0,False,False,93.3,100.29,0.5163,7.9,0.0,False,False,False,False,True,False,False
2011-05-27,20,7.4,2.9,10.3,3.3,16.0,False,False,93.3,100.29,0.5189,7.9,0.0,True,False,False,False,False,False,False
2011-05-28,20,7.4,2.9,10.3,3.3,16.0,False,False,93.3,100.29,0.5189,7.9,0.0,False,False,True,False,False,False,False
2011-05-29,19,7.4,2.9,10.3,3.3,16.0,False,False,93.3,100.29,0.5189,7.9,0.0,False,False,False,True,False,False,False
2011-05-30,19,7.4,2.9,10.3,3.3,16.0,False,False,93.3,100.29,0.5189,7.9,1.0,False,True,False,False,False,False,False
2011-05-31,19,7.4,2.9,10.3,3.3,16.0,False,False,93.3,100.29,0.5418,7.9,0.0,False,False,False,False,False,True,False
2011-06-01,19,10.4,2.6,14.0,3.3,20.0,False,False,93.2,99.98,0.5275,8.0,0.0,False,False,False,False,False,False,True
2011-06-02,19,10.4,2.6,14.0,3.3,20.0,False,False,93.2,99.98,0.5237,8.0,0.0,False,False,False,False,True,False,False
2011-06-03,19,10.4,2.6,14.0,3.3,20.0,False,False,93.2,99.98,0.5309,8.0,0.0,True,False,False,False,False,False,False
2011-06-04,19,10.4,2.6,14.0,3.3,20.0,False,False,93.2,99.98,0.5309,8.0,0.0,False,False,True,False,False,False,False
2011-06-05,23,10.4,2.6,14.0,3.3,20.0,False,False,93.2,99.98,0.5309,8.0,0.0,False,False,False,True,False,False,False
2011-06-06,23,10.4,2.6,14.0,3.3,20.0,False,False,93.2,99.98,0.5242,8.0,0.0,False,True,False,False,False,False,False
2011-06-07,23,10.4,2.6,14.0,3.3,20.0,False,False,93.2,99.98,0.5192,8.0,0.0,False,False,False,False,False,True,False
2011-06-08,23,10.4,2.6,14.0,3.3,20.0,False,False,93.2,99.98,0.5224,8.0,0.0,False,False,False,False,False,False,True
2011-06-09,23,10.4,2.6,14.0,3.3,20.0,False,False,93.2,99.98,0.5226,8.0,0.0,False,False,False,False,True,False,False
2011-06-10,23,10.4,2.6,14.0,3.3,20.0,False,False,93.2,99.98,0.5259,8.0,0.0,True,False,False,False,False,False,False
2011-06-11,23,10.4,2.6,14.0,3.3,20.0,False,False,93.2,99.98,0.5259,8.0,0.0,False,False,True,False,False,False,False
2011-06-12,25,10.4,2.6,14.0,3.3,20.0,False,False,93.2,99.98,0.5259,8.0,0.0,False,False,False,True,False,False,False
2011-06-13,25,10.4,2.6,14.0,3.3,20.0,False,False,93.2,99.98,0.5256,8.0,0.0,False,True,False,False,False,False,False
2011-06-14,25,10.4,2.6,14.0,3.3,20.0,False,False,93.2,99.98,0.5205,8.0,0.0,False,False,False,False,False,True,False
2011-06-15,25,10.4,2.6,14.0,3.3,20.0,False,False,93.2,99.98,0.5123,8.0,0.0,False,False,False,False,False,False,True
2011-06-16,25,10.4,2.6,14.0,3.3,20.0,False,False,93.2,99.98,0.5165,8.0,0.0,False,False,False,False,True,False,False
2011-06-17,25,10.4,2.6,14.0,3.3,20.0,False,False,93.2,99.98,0.5187,8.0,0.0,True,False,False,False,False,False,False
2011-06-18,25,10.4,2.6,14.0,3.3,20.0,False,False,93.2,99.98,0.5187,8.0,0.0,False,False,True,False,False,False,False
2011-06-19,20,10.4,2.6,14.0,3.3,20.0,False,False,93.2,99.98,0.5187,8.0,0.0,False,False,False,True,False,False,False
2011-06-20,20,10.4,2.6,14.0,3.3,20.0,False,False,93.2,99.98,0.5182,8.0,0.0,False,True,False,False,False,False,False
2011-06-21,20,10.4,2.6,14.0,3.3,20.0,False,False,93.2,99.98,0.5179,8.0,0.0,False,False,False,False,False,True,False
2011-06-22,20,10.4,2.6,14.0,3.3,20.0,False,False,93.2,99.98,0.5155,8.0,0.0,False,False,False,False,False,False,True
2011-06-23,20,10.4,2.6,14.0,3.3,20.0,False,False,93.2,99.98,0.5173,8.0,0.0,False,False,False,False,True,False,False
2011-06-24,20,10.4,2.6,14.0,3.3,20.0,False,False,93.2,99.98,0.5215,8.0,0.0,True,False,False,False,False,False,False
2011-06-25,20,10.4,2.6,14.0,3.3,20.0,False,False,93.2,99.98,0.5215,8.0,0.0,False,False,True,False,False,False,False
2011-06-26,19,10.4,2.6,14.0,3.3,20.0,False,False,93.2,99.98,0.5215,8.0,0.0,False,False,False,True,False,False,False
2011-06-27,19,10.4,2.6,14.0,3.3,20.0,False,False,93.2,99.98,0.5175,8.0,0.0,False,True,False,False,False,False,False
2011-06-28,19,10.4,2.6,14.0,3.3,20.0,False,False,93.2,99.98,0.5184,8.0,0.0,False,False,False,False,False,True,False
2011-06-29,19,10.4,2.6,14.0,3.3,20.0,False,False,93.2,99.98,0.5307,8.0,0.0,False,False,False,False,False,False,True
2011-06-30,19,10.4,2.6,14.0,3.3,20.0,False,False,93.2,99.98,0.7368,8.0,0.0,False,False,False,False,True,False,False
2011-07-01,19,10.5,-1.3,6.6,-1.6,12.7,False,False,93.3,99.6,0.5205,8.2,0.0,True,False,False,False,False,False,False
2011-07-02,19,10.5,-1.3,6.6,-1.6,12.7,False,False,93.3,99.6,0.5205,8.2,0.0,False,False,True,False,False,False,False
2011-07-03,23,10.5,-1.3,6.6,-1.6,12.7,False,False,93.3,99.6,0.5205,8.2,0.0,False,False,False,True,False,False,False
2011-07-04,23,10.5,-1.3,6.6,-1.6,12.7,False,False,93.3,99.6,0.5167,8.2,0.0,False,True,False,False,False,False,False
2011-07-05,23,10.5,-1.3,6.6,-1.6,12.7,False,False,93.3,99.6,0.5207,8.2,0.0,False,False,False,False,False,True,False
2011-07-06,23,10.5,-1.3,6.6,-1.6,12.7,False,False,93.3,99.6,0.5205,8.2,0.0,False,False,False,False,False,False,True
2011-07-07,23,10.5,-1.3,6.6,-1.6,12.7,False,False,93.3,99.6,0.5171,8.2,0.0,False,False,False,False,True,False,False
2011-07-08,23,10.5,-1.3,6.6,-1.6,12.7,False,False,93.3,99.6,0.5189,8.2,0.0,True,False,False,False,False,False,False
2011-07-09,23,10.5,-1.3,6.6,-1.6,12.7,False,False,93.3,99.6,0.5189,8.2,0.0,False,False,True,False,False,False,False
2011-07-10,21,10.5,-1.3,6.6,-1.6,12.7,False,False,93.3,99.6,0.5189,8.2,0.0,False,False,False,True,False,False,False
2011-07-11,21,10.5,-1.3,6.6,-1.6,12.7,False,False,93.3,99.6,0.5225,8.2,0.0,False,True,False,False,False,False,False
2011-07-12,21,10.5,-1.3,6.6,-1.6,12.7,False,False,93.3,99.6,0.518,8.2,1.0,False,False,False,False,False,True,False
2011-07-13,21,10.5,-1.3,6.6,-1.6,12.7,False,False,93.3,99.6,0.5199,8.2,0.0,False,False,False,False,False,False,True
